,plan_id,plan_label,distr,vote_circ,vote_sqre,total
4168,5225247888,694,5,125,122,247
4169,5225247888,694,6,122,131,253
4170,5225248016,695,1,121,134,255
4171,5225248016,695,2,133,127,260
4172,5225248016,695,3,142,116,258
4173,5225248016,695,4,119,121,240
4174,5225248016,695,5,122,115,237
4175,5225248016,695,6,121,129,250
4176,5225248144,696,1,112,135,247
4177,5225248144,696,2,129,128,257
4178,5225248144,696,3,145,114,259
4179,5225248144,696,4,128,120,248
4180,5225248144,696,5,126,122,248
4181,5225248144,696,6,118,123,241
4182,5225248272,697,1,123,130,253
4183,5225248272,697,2,127,110,237
4184,5225248272,697,3,145,118,263
4185,5225248272,697,4,127,115,242
4186,5225248272,697,5,120,139,259
4187,5225248272,697,6,116,130,246
4188,5225248400,698,1,119,132,251
4189,5225248400,698,2,138,114,252
4190,5225248400,698,3,133,107,240
4191,5225248400,698,4,127,117,244
4192,5225248400,698,5,117,140,257
4193,5225248400,698,6,124,132,256
4194,5225248528,699,1,113,150,263
4195,5225248528,699,2,137,124,261
4196,5225248528,699,3,140,113,253
4197,5225248528,699,4,125,113,238
4198,5225248528,699,5,124,114,238
4199,5225248528,699,6,119,128,247
4200,5225248656,700,1,111,144,255
4201,5225248656,700,2,135,122,257
4202,5225248656,700,3,147,106,253
4203,5225248656,700,4,120,118,238
4204,5225248656,700,5,124,117,241
4205,5225248656,700,6,121,135,256
4206,5225249040,701,1,126,136,262
4207,5225249040,701,2,124,118,242
4208,5225249040,701,3,130,108,238
4209,5225249040,701,4,129,120,249
4210,5225249040,701,5,121,131,252
4211,5225249040,701,6,128,129,257
4212,5225249168,702,1,132,119,251
4213,5225249168,702,2,140,119,259
4214,5225249168,702,3,136,107,243
4215,5225249168,702,4,122,137,259
4216,5225249168,702,5,117,127,244
4217,5225249168,702,6,111,133,244
4218,5225249296,703,1,120,123,243
4219,5225249296,703,2,129,119,248
4220,5225249296,703,3,129,121,250
4221,5225249296,703,4,122,137,259
4222,5225249296,703,5,135,126,261
4223,5225249296,703,6,123,116,239
4224,5225249424,704,1,122,124,246
4225,5225249424,704,2,147,116,263
4226,5225249424,704,3,119,128,247
4227,5225249424,704,4,114,134,248
4228,5225249424,704,5,128,119,247
4229,5225249424,704,6,128,121,249
4230,5225249680,705,1,122,124,246
4231,5225249680,705,2,146,116,262
4232,5225249680,705,3,119,128,247
4233,5225249680,705,4,114,134,248
4234,5225249680,705,5,130,120,250
4235,5225249680,705,6,127,120,247
4236,5225249808,706,1,126,134,260
4237,5225249808,706,2,138,101,239
4238,5225249808,706,3,122,130,252
4239,5225249808,706,4,123,140,263
4240,5225249808,706,5,119,127,246
4241,5225249808,706,6,130,110,240
4242,5225249936,707,1,126,134,260
4243,5225249936,707,2,138,101,239
4244,5225249936,707,3,122,130,252
4245,5225249936,707,4,111,129,240
4246,5225249936,707,5,119,127,246
4247,5225249936,707,6,142,121,263
4248,5225250064,708,1,139,114,253
4249,5225250064,708,2,142,115,257
4250,5225250064,708,3,121,133,254
4251,5225250064,708,4,112,137,249
4252,5225250064,708,5,118,131,249
4253,5225250064,708,6,126,112,238
4254,5225250192,709,1,128,118,246
4255,5225250192,709,2,129,113,242
4256,5225250192,709,3,119,141,260
4257,5225250192,709,4,126,129,255
4258,5225250192,709,5,127,113,240
4259,5225250192,709,6,129,128,257
4260,5225250320,710,1,120,126,246
4261,5225250320,710,2,122,125,247
4262,5225250320,710,3,119,127,246
4263,5225250320,710,4,125,130,255
4264,5225250320,710,5,151,110,261
4265,5225250320,710,6,121,124,245
4266,5225250448,711,1,121,134,255
4267,5225250448,711,2,123,117,240
4268,5225250448,711,3,125,125,250
4269,5225250448,711,4,120,117,237
4270,5225250448,711,5,143,119,262
4271,5225250448,711,6,126,130,256
4272,5225250576,712,1,121,134,255
4273,5225250576,712,2,123,117,240
4274,5225250576,712,3,122,121,243
4275,5225250576,712,4,123,121,244
4276,5225250576,712,5,143,119,262
4277,5225250576,712,6,126,130,256
4278,5225250704,713,1,135,128,263
4279,5225250704,713,2,122,125,247
4280,5225250704,713,3,114,140,254
4281,5225250704,713,4,127,122,249
4282,5225250704,713,5,140,106,246
4283,5225250704,713,6,120,121,241
4284,5227479120,714,1,129,120,249
4285,5227479120,714,2,126,128,254
4286,5227479120,714,3,131,127,258
4287,5227479120,714,4,113,136,249
4288,5227479120,714,5,141,108,249
4289,5227479120,714,6,118,123,241
4290,5227479248,715,1,128,124,252
4291,5227479248,715,2,113,126,239
4292,5227479248,715,3,122,127,249
4293,5227479248,715,4,125,135,260
4294,5227479248,715,5,135,103,238
4295,5227479248,715,6,135,127,262
4296,5227479376,716,1,123,119,242
4297,5227479376,716,2,135,121,256
4298,5227479376,716,3,109,130,239
4299,5227479376,716,4,130,128,258
4300,5227479376,716,5,125,118,243
4301,5227479376,716,6,136,126,262
4302,5227479504,717,1,123,119,242
4303,5227479504,717,2,135,121,256
4304,5227479504,717,3,109,130,239
4305,5227479504,717,4,126,121,247
4306,5227479504,717,5,129,125,254
4307,5227479504,717,6,136,126,262
4308,5227479632,718,1,123,117,240
4309,5227479632,718,2,137,109,246
4310,5227479632,718,3,124,134,258
4311,5227479632,718,4,118,123,241
4312,5227479632,718,5,131,129,260
4313,5227479632,718,6,125,130,255
4314,5227479760,719,1,122,126,248
4315,5227479760,719,2,145,118,263
4316,5227479760,719,3,116,133,249
4317,5227479760,719,4,108,130,238
4318,5227479760,719,5,131,130,261
4319,5227479760,719,6,136,105,241
4320,5227479888,720,1,119,126,245
4321,5227479888,720,2,129,113,242
4322,5227479888,720,3,136,109,245
4323,5227479888,720,4,126,127,253
4324,5227479888,720,5,137,126,263
4325,5227479888,720,6,111,141,252
4326,5227480016,721,1,122,126,248
4327,5227480016,721,2,129,113,242
4328,5227480016,721,3,136,109,245
4329,5227480016,721,4,126,127,253
4330,5227480016,721,5,134,126,260
4331,5227480016,721,6,111,141,252
4332,5227480144,722,1,117,127,244
4333,5227480144,722,2,131,126,257
4334,5227480144,722,3,135,106,241
4335,5227480144,722,4,131,125,256
4336,5227480144,722,5,134,125,259
4337,5227480144,722,6,110,133,243
4338,5227480272,723,1,132,128,260
4339,5227480272,723,2,137,111,248
4340,5227480272,723,3,117,123,240
4341,5227480272,723,4,110,140,250
4342,5227480272,723,5,131,119,250
4343,5227480272,723,6,131,121,252
4344,5227480400,724,1,132,128,260
4345,5227480400,724,2,137,111,248
4346,5227480400,724,3,117,123,240
4347,5227480400,724,4,114,147,261
4348,5227480400,724,5,131,119,250
4349,5227480400,724,6,127,114,241
4350,5227480528,725,1,127,110,237
4351,5227480528,725,2,142,117,259
4352,5227480528,725,3,117,129,246
4353,5227480528,725,4,121,132,253
4354,5227480528,725,5,122,132,254
4355,5227480528,725,6,129,122,251
4356,5227480656,726,1,134,110,244
4357,5227480656,726,2,145,118,263
4358,5227480656,726,3,122,134,256
4359,5227480656,726,4,113,127,240
4360,5227480656,726,5,115,131,246
4361,5227480656,726,6,129,122,251
4362,5227480784,727,1,133,129,262
4363,5227480784,727,2,141,114,255
4364,5227480784,727,3,128,126,254
4365,5227480784,727,4,114,131,245
4366,5227480784,727,5,121,123,244
4367,5227480784,727,6,121,119,240
4368,5227480912,728,1,138,114,252
4369,5227480912,728,2,119,126,245
4370,5227480912,728,3,109,138,247
4371,5227480912,728,4,134,125,259
4372,5227480912,728,5,126,118,244
4373,5227480912,728,6,132,121,253
4374,5227481040,729,1,135,119,254
4375,5227481040,729,2,118,119,237
4376,5227481040,729,3,109,138,247
4377,5227481040,729,4,129,130,259
4378,5227481040,729,5,130,120,250
4379,5227481040,729,6,137,116,253
4380,5227481168,730,1,130,108,238
4381,5227481168,730,2,123,130,253
4382,5227481168,730,3,112,130,242
4383,5227481168,730,4,120,132,252
4384,5227481168,730,5,138,124,262
4385,5227481168,730,6,135,118,253
4386,5227481296,731,1,141,116,257
4387,5227481296,731,2,123,130,253
4388,5227481296,731,3,112,130,242
4389,5227481296,731,4,113,124,237
4390,5227481296,731,5,138,124,262
4391,5227481296,731,6,131,118,249
4392,5227481424,732,1,131,122,253
4393,5227481424,732,2,122,128,250
4394,5227481424,732,3,130,129,259
4395,5227481424,732,4,113,136,249
4396,5227481424,732,5,127,120,247
4397,5227481424,732,6,135,107,242
4398,5227481552,733,1,123,121,244
4399,5227481552,733,2,119,126,245
4400,5227481552,733,3,119,135,254
4401,5227481552,733,4,132,125,257
4402,5227481552,733,5,132,128,260
4403,5227481552,733,6,133,107,240
4404,5227481808,734,1,133,117,250
4405,5227481808,734,2,119,126,245
4406,5227481808,734,3,122,139,261
4407,5227481808,734,4,118,128,246
4408,5227481808,734,5,126,120,246
4409,5227481808,734,6,140,112,252
4410,5227481936,735,1,133,117,250
4411,5227481936,735,2,119,126,245
4412,5227481936,735,3,123,137,260
4413,5227481936,735,4,117,130,247
4414,5227481936,735,5,126,120,246
4415,5227481936,735,6,140,112,252
4416,5227482064,736,1,137,117,254
4417,5227482064,736,2,117,130,247
4418,5227482064,736,3,113,126,239
4419,5227482064,736,4,120,133,253
4420,5227482064,736,5,125,119,244
4421,5227482064,736,6,146,117,263
4422,5227482192,737,1,136,120,256
4423,5227482192,737,2,119,126,245
4424,5227482192,737,3,116,123,239
4425,5227482192,737,4,114,134,248
4426,5227482192,737,5,134,124,258
4427,5227482192,737,6,139,115,254
4428,5227482320,738,1,118,131,249
4429,5227482320,738,2,113,126,239
4430,5227482320,738,3,133,129,262
4431,5227482320,738,4,118,123,241
4432,5227482320,738,5,136,116,252
4433,5227482320,738,6,140,117,257
4434,5227482448,739,1,123,119,242
4435,5227482448,739,2,119,126,245
4436,5227482448,739,3,124,137,261
4437,5227482448,739,4,131,117,248
4438,5227482448,739,5,132,111,243
4439,5227482448,739,6,129,132,261
4440,5227482704,740,1,143,117,260
4441,5227482704,740,2,119,126,245
4442,5227482704,740,3,117,133,250
4443,5227482704,740,4,115,128,243
4444,5227482704,740,5,136,105,241
4445,5227482704,740,6,128,133,261
4446,5227482832,741,1,135,126,261
4447,5227482832,741,2,125,126,251
4448,5227482832,741,3,128,113,241
4449,5227482832,741,4,110,134,244
4450,5227482832,741,5,133,118,251
4451,5227482832,741,6,127,125,252
4452,5227482960,742,1,137,114,251
4453,5227482960,742,2,111,133,244
4454,5227482960,742,3,119,134,253
4455,5227482960,742,4,115,125,240
4456,5227482960,742,5,146,107,253
4457,5227482960,742,6,130,129,259
4458,5227483088,743,1,140,106,246
4459,5227483088,743,2,121,129,250
4460,5227483088,743,3,126,137,263
4461,5227483088,743,4,119,124,243
4462,5227483088,743,5,136,125,261
4463,5227483088,743,6,116,121,237
4464,5229695120,744,1,140,115,255
4465,5229695120,744,2,135,114,249
4466,5229695120,744,3,117,133,250
4467,5229695120,744,4,117,133,250
4468,5229695120,744,5,126,116,242
4469,5229695120,744,6,123,131,254
4470,5229695248,745,1,119,134,253
4471,5229695248,745,2,126,134,260
4472,5229695248,745,3,140,103,243
4473,5229695248,745,4,121,135,256
4474,5229695248,745,5,130,118,248
4475,5229695248,745,6,122,118,240
4476,5229695376,746,1,132,116,248
4477,5229695376,746,2,129,128,257
4478,5229695376,746,3,120,136,256
4479,5229695376,746,4,113,132,245
4480,5229695376,746,5,132,121,253
4481,5229695376,746,6,132,109,241
4482,5229695504,747,1,127,128,255
4483,5229695504,747,2,120,131,251
4484,5229695504,747,3,138,103,241
4485,5229695504,747,4,116,131,247
4486,5229695504,747,5,127,120,247
4487,5229695504,747,6,130,129,259
4488,5229695632,748,1,131,127,258
4489,5229695632,748,2,140,104,244
4490,5229695632,748,3,113,137,250
4491,5229695632,748,4,122,128,250
4492,5229695632,748,5,117,127,244
4493,5229695632,748,6,135,119,254
4494,5229695888,749,1,127,120,247
4495,5229695888,749,2,136,107,243
4496,5229695888,749,3,118,140,258
4497,5229695888,749,4,111,130,241
4498,5229695888,749,5,127,128,255
4499,5229695888,749,6,139,117,256
4500,5229696016,750,1,129,112,241
4501,5229696016,750,2,144,115,259
4502,5229696016,750,3,125,135,260
4503,5229696016,750,4,122,118,240
4504,5229696016,750,5,116,134,250
4505,5229696016,750,6,122,128,250
4506,5229696144,751,1,136,121,257
4507,5229696144,751,2,136,105,241
4508,5229696144,751,3,124,128,252
4509,5229696144,751,4,132,127,259
4510,5229696144,751,5,113,126,239
4511,5229696144,751,6,117,135,252
4512,5229696272,752,1,138,121,259
4513,5229696272,752,2,143,106,249
4514,5229696272,752,3,120,123,243
4515,5229696272,752,4,130,126,256
4516,5229696272,752,5,119,136,255
4517,5229696272,752,6,108,130,238
4518,5229696400,753,1,138,121,259
4519,5229696400,753,2,143,106,249
4520,5229696400,753,3,120,123,243
4521,5229696400,753,4,125,119,244
4522,5229696400,753,5,119,136,255
4523,5229696400,753,6,113,137,250
4524,5229696528,754,1,125,114,239
4525,5229696528,754,2,134,115,249
4526,5229696528,754,3,117,138,255
4527,5229696528,754,4,135,115,250
4528,5229696528,754,5,129,134,263
4529,5229696528,754,6,118,126,244
4530,5229696656,755,1,134,126,260
4531,5229696656,755,2,134,115,249
4532,5229696656,755,3,110,128,238
4533,5229696656,755,4,135,115,250
4534,5229696656,755,5,127,132,259
4535,5229696656,755,6,118,126,244
4536,5229696912,756,1,122,128,250
4537,5229696912,756,2,117,143,260
4538,5229696912,756,3,133,129,262
4539,5229696912,756,4,124,125,249
4540,5229696912,756,5,138,103,241
4541,5229696912,756,6,124,114,238
4542,5229697040,757,1,111,133,244
4543,5229697040,757,2,130,131,261
4544,5229697040,757,3,142,120,262
4545,5229697040,757,4,113,133,246
4546,5229697040,757,5,138,99,237
4547,5229697040,757,6,124,126,250
4548,5229697168,758,1,138,109,247
4549,5229697168,758,2,130,118,248
4550,5229697168,758,3,129,128,257
4551,5229697168,758,4,116,142,258
4552,5229697168,758,5,121,117,238
4553,5229697168,758,6,124,128,252
4554,5229697296,759,1,135,127,262
4555,5229697296,759,2,133,130,263
4556,5229697296,759,3,119,126,245
4557,5229697296,759,4,110,128,238
4558,5229697296,759,5,121,119,240
4559,5229697296,759,6,140,112,252
4560,5229697424,760,1,133,113,246
4561,5229697424,760,2,126,124,250
4562,5229697424,760,3,124,131,255
4563,5229697424,760,4,123,132,255
4564,5229697424,760,5,118,132,250
4565,5229697424,760,6,134,110,244
4566,5229697552,761,1,151,112,263
4567,5229697552,761,2,130,132,262
4568,5229697552,761,3,121,118,239
4569,5229697552,761,4,110,137,247
4570,5229697552,761,5,120,123,243
4571,5229697552,761,6,126,120,246
4572,5229697680,762,1,131,117,248
4573,5229697680,762,2,133,111,244
4574,5229697680,762,3,132,130,262
4575,5229697680,762,4,126,128,254
4576,5229697680,762,5,115,133,248
4577,5229697680,762,6,121,123,244
4578,5229697808,763,1,115,124,239
4579,5229697808,763,2,145,113,258
4580,5229697808,763,3,129,119,248
4581,5229697808,763,4,139,124,263
4582,5229697808,763,5,114,137,251
4583,5229697808,763,6,116,125,241
4584,5229697936,764,1,138,103,241
4585,5229697936,764,2,127,128,255
4586,5229697936,764,3,118,134,252
4587,5229697936,764,4,112,130,242
4588,5229697936,764,5,122,137,259
4589,5229697936,764,6,141,110,251
4590,5229698064,765,1,146,104,250
4591,5229698064,765,2,127,128,255
4592,5229698064,765,3,121,139,260
4593,5229698064,765,4,111,129,240
4594,5229698064,765,5,116,128,244
4595,5229698064,765,6,137,114,251
4596,5229698192,766,1,146,104,250
4597,5229698192,766,2,123,121,244
4598,5229698192,766,3,121,139,260
4599,5229698192,766,4,111,129,240
4600,5229698192,766,5,120,135,255
4601,5229698192,766,6,137,114,251
4602,5229698576,767,1,123,123,246
4603,5229698576,767,2,132,115,247
4604,5229698576,767,3,130,123,253
4605,5229698576,767,4,122,134,256
4606,5229698576,767,5,116,122,238
4607,5229698576,767,6,135,125,260
4608,5229698704,768,1,115,131,246
4609,5229698704,768,2,122,129,251
4610,5229698704,768,3,136,120,256
4611,5229698704,768,4,133,113,246
4612,5229698704,768,5,122,140,262
4613,5229698704,768,6,130,109,239
4614,5229698832,769,1,115,131,246
4615,5229698832,769,2,122,129,251
4616,5229698832,769,3,136,120,256
4617,5229698832,769,4,133,113,246
4618,5229698832,769,5,114,133,247
4619,5229698832,769,6,138,116,254
4620,5229698960,770,1,122,141,263
4621,5229698960,770,2,122,129,251
4622,5229698960,770,3,129,110,239
4623,5229698960,770,4,133,113,246
4624,5229698960,770,5,114,133,247
4625,5229698960,770,6,138,116,254
4626,5231927376,771,1,122,141,263
4627,5231927376,771,2,119,120,239
4628,5231927376,771,3,129,110,239
4629,5231927376,771,4,136,122,258
4630,5231927376,771,5,114,133,247
4631,5231927376,771,6,138,116,254
4632,5231927504,772,1,112,132,244
4633,5231927504,772,2,119,120,239
4634,5231927504,772,3,141,121,262
4635,5231927504,772,4,136,122,258
4636,5231927504,772,5,117,129,246
4637,5231927504,772,6,133,118,251
4638,5231927632,773,1,129,122,251
4639,5231927632,773,2,120,135,255
4640,5231927632,773,3,123,128,251
4641,5231927632,773,4,144,104,248
4642,5231927632,773,5,118,133,251
4643,5231927632,773,6,124,120,244
4644,5231927760,774,1,133,127,260
4645,5231927760,774,2,112,131,243
4646,5231927760,774,3,125,127,252
4647,5231927760,774,4,136,107,243
4648,5231927760,774,5,129,132,261
4649,5231927760,774,6,123,118,241
4650,5231927888,775,1,128,121,249
4651,5231927888,775,2,119,141,260
4652,5231927888,775,3,133,113,246
4653,5231927888,775,4,122,127,249
4654,5231927888,775,5,141,115,256
4655,5231927888,775,6,115,125,240
4656,5231928016,776,1,131,123,254
4657,5231928016,776,2,119,122,241
4658,5231928016,776,3,135,116,251
4659,5231928016,776,4,127,129,256
4660,5231928016,776,5,128,122,250
4661,5231928016,776,6,118,130,248
4662,5231928144,777,1,129,122,251
4663,5231928144,777,2,126,112,238
4664,5231928144,777,3,132,116,248
4665,5231928144,777,4,129,131,260
4666,5231928144,777,5,119,130,249
4667,5231928144,777,6,123,131,254
4668,5231928272,778,1,128,115,243
4669,5231928272,778,2,134,120,254
4670,5231928272,778,3,143,105,248
4671,5231928272,778,4,122,137,259
4672,5231928272,778,5,116,140,256
4673,5231928272,778,6,115,125,240
4674,5231928400,779,1,121,117,238
4675,5231928400,779,2,121,133,254
4676,5231928400,779,3,148,113,261
4677,5231928400,779,4,123,116,239
4678,5231928400,779,5,110,135,245
4679,5231928400,779,6,135,128,263
4680,5231928528,780,1,120,129,249
4681,5231928528,780,2,117,140,257
4682,5231928528,780,3,122,118,240
4683,5231928528,780,4,143,108,251
4684,5231928528,780,5,115,133,248
4685,5231928528,780,6,141,114,255
4686,5231928656,781,1,116,127,243
4687,5231928656,781,2,116,123,239
4688,5231928656,781,3,142,119,261
4689,5231928656,781,4,122,141,263
4690,5231928656,781,5,134,105,239
4691,5231928656,781,6,128,127,255
4692,5231928784,782,1,119,126,245
4693,5231928784,782,2,124,137,261
4694,5231928784,782,3,134,105,239
4695,5231928784,782,4,122,141,263
4696,5231928784,782,5,131,106,237
4697,5231928784,782,6,128,127,255
4698,5231928912,783,1,113,126,239
4699,5231928912,783,2,131,121,252
4700,5231928912,783,3,137,103,240
4701,5231928912,783,4,113,150,263
4702,5231928912,783,5,136,121,257
4703,5231928912,783,6,128,121,249
4704,5231929040,784,1,113,126,239
4705,5231929040,784,2,121,135,256
4706,5231929040,784,3,146,117,263
4707,5231929040,784,4,112,127,239
4708,5231929040,784,5,136,121,257
4709,5231929040,784,6,130,116,246
4710,5231929296,785,1,128,128,256
4711,5231929296,785,2,131,130,261
4712,5231929296,785,3,131,120,251
4713,5231929296,785,4,120,121,241
4714,5231929296,785,5,140,113,253
4715,5231929296,785,6,108,130,238
